Site,Constituent,C_wo_units,STORET,Units,Max,DateOfMax,Methods,DL min,DL max,Nr. Non-Detects,Count,Date Range,Detection Rate,Action,Notes
100830,Pyrene (ug/L),Pyrene,34469,ug/L,0.2,2020-04-21,['EPA 525.2' 'EPA 625.1 SIM'],0.05,0.2,5,5,2020-2022,0.0,Reduce frequency,All samples are ND
100830,Radium 226 (pCi/L),Radium 226,9051,pCi/L,1.0,2022-02-14,['Ra-226 GA' 'EPA 903.1'],0.44,1.0,10,10,2013-2022,0.0,Reduce frequency,All samples are ND
100830,Radium 226 and 228 (pCi/L),Radium 226 and 228,11503,pCi/L,2.0,2022-02-14,['CALCULATION' 'EPA 903.0'],2.0,2.0,5,5,2020-2022,0.0,Reduce frequency,All samples are ND
100830,Radium 226 Two Sigma Error (pCi/L),Radium 226 Two Sigma Error,9052,pCi/L,1.0,2022-02-14,['Ra-226 GA'],0.0,1.0,6,6,2017-2022,0.0,Reduce frequency,All samples are ND
100830,Radium 228 (pCi/L),Radium 228,11501,pCi/L,1.0,2022-02-14,['RA-228 GA' 'EPA 904.0'],0.71,1.0,8,8,2016-2022,0.0,Reduce frequency,All samples are ND
100830,RDX (ug/L),RDX,81364,ug/L,0.1,2022-02-14,['LC-MS-MS'],0.1,0.1,5,5,2020-2022,0.0,Reduce frequency,All samples are ND
100830,sec-Butylbenzene (ug/L),sec-Butylbenzene,77350,ug/L,0.5,2022-02-14,['EPA 524.2'],0.5,0.5,18,18,2013-2022,0.0,Reduce frequency,All samples are ND
100830,Selenium (ug/L),Selenium,1147,ug/L,10.0,2022-02-14,['EPA 200.8'],5.0,10.0,18,18,2013-2022,0.0,Reduce frequency,All samples are ND
100830,Silver (ug/L),Silver,1077,ug/L,1.0,2022-02-14,['EPA 200.8'],0.5,1.0,18,18,2013-2022,0.0,Reduce frequency,All samples are ND
100830,Simazine (ug/L),Simazine,39055,ug/L,0.05,2022-02-14,['EPA 525.2'],0.05,0.05,18,18,2013-2022,0.0,Reduce frequency,All samples are ND
100830,Strontium 90 (pCi/L),Strontium 90,13501,pCi/L,3.0,2020-10-13,['EPA 905.0'],0.34,3.0,18,18,2013-2022,0.0,Reduce frequency,All samples are ND
100830,Styrene (ug/L),Styrene,77128,ug/L,0.5,2022-02-14,['EPA 524.2'],0.5,0.5,18,18,2013-2022,0.0,Reduce frequency,All samples are ND
100830,Surfactants (mg/L),Surfactants,38260,mg/L,0.1,2022-02-14,['SM 5540C/EPA 425.1'],0.05,0.1,18,18,2013-2022,0.0,Reduce frequency,All samples are ND
100830,Terbacil (ug/L),Terbacil,38882,ug/L,0.1,2022-02-14,['EPA 525.2'],0.1,0.1,5,5,2020-2022,0.0,Reduce frequency,All samples are ND
100830,tert-Butylbenzene (ug/L),tert-Butylbenzene,77353,ug/L,0.5,2022-02-14,['EPA 524.2'],0.5,0.5,18,18,2013-2022,0.0,Reduce frequency,All samples are ND
100830,Tertiary Amyl Methyl Ether (ug/L),Tertiary Amyl Methyl Ether,A-034,ug/L,3.0,2022-02-14,['EPA 524.2'],3.0,3.0,18,18,2013-2022,0.0,Reduce frequency,All samples are ND
100830,Phenylacetic acid (ug/L),Phenylacetic acid,77385,ug/L,1000.0,2017-08-10,['EPA 625'],1000.0,1000.0,8,8,2013-2017,0.0,Reduce frequency,All samples are ND
100830,"o-Dichlorobenzene (1,2-DCB) (ug/L)","o-Dichlorobenzene (1,2-DCB)",34536,ug/L,0.5,2020-10-13,['EPA 625.1 SIM' 'EPA 524.2'],0.19,0.5,18,18,2013-2022,0.0,Reduce frequency,All samples are ND
100830,Phenolic Compounds (mg/L),Phenolic Compounds,34034,mg/L,0.01,2022-02-14,['MWH 420/SW9066'],0.01,0.01,5,5,2020-2022,0.0,Reduce frequency,All samples are ND
100830,Phenanthrene (ug/L),Phenanthrene,34461,ug/L,0.2,2021-02-16,['EPA 525.2' 'EPA 625.1 SIM'],0.04,0.2,18,18,2013-2022,0.0,Reduce frequency,All samples are ND
100830,Odor (TON),Odor,86,TON,1.0,2022-02-14,['SM 2150B'],1.0,1.0,5,5,2020-2022,0.0,Reduce frequency,All samples are ND
100830,Oxamyl (Vydate) (ug/L),Oxamyl (Vydate),38865,ug/L,0.5,2022-02-14,['EPA 531.2'],0.5,0.5,5,5,2020-2022,0.0,Reduce frequency,All samples are ND
100830,"p,p' DDD (ug/L)","p,p' DDD",39310,ug/L,0.1,2022-02-14,['EPA 525.2'],0.1,0.1,5,5,2020-2022,0.0,Reduce frequency,All samples are ND
100830,"p,p' DDE (ug/L)","p,p' DDE",39320,ug/L,0.1,2022-02-14,['EPA 525.2'],0.1,0.1,5,5,2020-2022,0.0,Reduce frequency,All samples are ND
100830,"p,p' DDT (ug/L)","p,p' DDT",39300,ug/L,0.1,2022-02-14,['EPA 525.2'],0.1,0.1,18,18,2013-2022,0.0,Reduce frequency,All samples are ND
100830,p-Chlorotoluene (ug/L),p-Chlorotoluene,A-009,ug/L,0.5,2022-02-14,['EPA 524.2'],0.5,0.5,18,18,2013-2022,0.0,Reduce frequency,All samples are ND
100830,p-Dichlorobenzene (ug/L),p-Dichlorobenzene,34571,ug/L,0.5,2020-10-13,['EPA 625.1 SIM' 'EPA 524.2'],0.19,0.5,18,18,2013-2022,0.0,Reduce frequency,All samples are ND
100830,p-Isopropyltoluene (ug/L),p-Isopropyltoluene,A-011,ug/L,0.5,2022-02-14,['EPA 524.2'],0.5,0.5,18,18,2013-2022,0.0,Reduce frequency,All samples are ND
100830,Paraquat (ug/L),Paraquat,82416,ug/L,2.0,2022-02-14,['EPA 549.2'],2.0,2.0,5,5,2020-2022,0.0,Reduce frequency,All samples are ND
100830,Parathion (ug/L),Parathion,39540,ug/L,0.1,2022-02-14,['EPA 525.2'],0.1,0.1,5,5,2020-2022,0.0,Reduce frequency,All samples are ND
100830,PCB 1016 Aroclor (ug/L),PCB 1016 Aroclor,34671,ug/L,0.08,2022-02-14,['EPA 505'],0.08,0.08,18,18,2013-2022,0.0,Reduce frequency,All samples are ND
100830,PCB 1221 Aroclor (ug/L),PCB 1221 Aroclor,39488,ug/L,0.1,2022-02-14,['EPA 505'],0.1,0.1,18,18,2013-2022,0.0,Reduce frequency,All samples are ND
100830,PCB 1232 Aroclor (ug/L),PCB 1232 Aroclor,39492,ug/L,0.1,2022-02-14,['EPA 505'],0.1,0.1,18,18,2013-2022,0.0,Reduce frequency,All samples are ND
100830,PCB 1242 Aroclor (ug/L),PCB 1242 Aroclor,39496,ug/L,0.1,2022-02-14,['EPA 505'],0.1,0.1,18,18,2013-2022,0.0,Reduce frequency,All samples are ND
100830,PCB 1248 Aroclor (ug/L),PCB 1248 Aroclor,39500,ug/L,0.1,2022-02-14,['EPA 505'],0.1,0.1,18,18,2013-2022,0.0,Reduce frequency,All samples are ND
100830,PCB 1254 Aroclor (ug/L),PCB 1254 Aroclor,39504,ug/L,0.1,2022-02-14,['EPA 505'],0.1,0.1,18,18,2013-2022,0.0,Reduce frequency,All samples are ND
100830,PCB 1260 Aroclor (ug/L),PCB 1260 Aroclor,39508,ug/L,0.1,2022-02-14,['EPA 505'],0.1,0.1,18,18,2013-2022,0.0,Reduce frequency,All samples are ND
100830,PCP (ug/L),PCP,39032,ug/L,20.0,2017-06-12,['EPA 625.1 SIM' 'EPA 515.4' 'EPA 625'],0.04,20.0,18,18,2013-2022,0.0,Reduce frequency,All samples are ND
100830,Permethrin (ug/L),Permethrin,79191,ug/L,0.2,2022-02-14,['EPA 525.2'],0.2,0.2,5,5,2020-2022,0.0,Reduce frequency,All samples are ND
100830,Phenol (ug/L),Phenol,34694,ug/L,5.0,2017-08-10,['EPA 625.1 SIM' 'EPA 625 SIM' 'EPA 625'],0.19,5.0,18,18,2013-2022,0.0,Reduce frequency,All samples are ND
100830,Ethyl Benzene (ug/L),Ethyl Benzene,34371,ug/L,0.5,2022-02-14,['EPA 524.2'],0.5,0.5,18,18,2013-2022,0.0,Reduce frequency,All samples are ND
100830,Gross Alpha particle activity (excluding radon and uranium) (pCi/L),Gross Alpha particle activity (excluding radon and uranium),WRD148,pCi/L,3.0,2022-02-14,['EPA 900.0'],0.0,3.0,10,10,2019-2022,0.0,Reduce frequency,All samples are ND
100830,Endrin Aldehyde (ug/L),Endrin Aldehyde,34366,ug/L,0.1,2022-02-14,['EPA 525.2'],0.1,0.1,5,5,2020-2022,0.0,Reduce frequency,All samples are ND
100830,Bromacil (ug/L),Bromacil,82198,ug/L,0.1,2022-02-14,['EPA 525.2'],0.1,0.1,5,5,2020-2022,0.0,Reduce frequency,All samples are ND
100830,Bromobenzene (ug/L),Bromobenzene,81555,ug/L,0.5,2022-02-14,['EPA 524.2'],0.5,0.5,18,18,2013-2022,0.0,Reduce frequency,All samples are ND
100830,Bromochloroacetic acid (ug/L),Bromochloroacetic acid,A-038,ug/L,1.0,2022-02-14,['SM 6251B'],1.0,1.0,5,5,2020-2022,0.0,Reduce frequency,All samples are ND
100830,Bromochloromethane (ug/L),Bromochloromethane,A-012,ug/L,0.5,2022-02-14,['EPA 524.2'],0.5,0.5,18,18,2013-2022,0.0,Reduce frequency,All samples are ND
100830,Bromodichloromethane (ug/L),Bromodichloromethane,32101,ug/L,0.5,2022-02-14,['EPA 524.2'],0.5,0.5,18,18,2013-2022,0.0,Reduce frequency,All samples are ND
100830,Bromoethane (ug/L),Bromoethane,78137,ug/L,0.5,2022-02-14,['EPA 524.2'],0.5,0.5,18,18,2013-2022,0.0,Reduce frequency,All samples are ND
100830,Bromoform (ug/L),Bromoform,32104,ug/L,0.5,2022-02-14,['EPA 524.2'],0.5,0.5,18,18,2013-2022,0.0,Reduce frequency,All samples are ND
100830,Bromomethane (Methyl Bromide) (ug/L),Bromomethane (Methyl Bromide),34413,ug/L,0.5,2022-02-14,['EPA 524.2'],0.5,0.5,18,18,2013-2022,0.0,Reduce frequency,All samples are ND
100830,Butachlor (ug/L),Butachlor,77860,ug/L,0.05,2022-02-14,['EPA 525.2'],0.05,0.05,5,5,2020-2022,0.0,Reduce frequency,All samples are ND
100830,Butylbenzylphthalate (ug/L),Butylbenzylphthalate,34292,ug/L,0.5,2022-02-14,['EPA 525.2'],0.5,0.5,5,5,2020-2022,0.0,Reduce frequency,All samples are ND
100830,EPTC (ug/L),EPTC,81894,ug/L,0.1,2022-02-14,['EPA 525.2'],0.1,0.1,5,5,2020-2022,0.0,Reduce frequency,All samples are ND
100830,Caffeine (ug/L),Caffeine,81436,ug/L,0.05,2022-02-14,['EPA 525.2'],0.05,0.05,5,5,2020-2022,0.0,Reduce frequency,All samples are ND
100830,Carbofuran (Furadan) (ug/L),Carbofuran (Furadan),81405,ug/L,0.5,2022-02-14,['EPA 531.2'],0.5,0.5,5,5,2020-2022,0.0,Reduce frequency,All samples are ND
100830,Carbon Disulfide (ug/L),Carbon Disulfide,77041,ug/L,0.5,2022-02-14,['EPA 524.2'],0.5,0.5,18,18,2013-2022,0.0,Reduce frequency,All samples are ND
100830,Carbon Tetrachloride (ug/L),Carbon Tetrachloride,32102,ug/L,0.5,2022-02-14,['EPA 524.2'],0.5,0.5,18,18,2013-2022,0.0,Reduce frequency,All samples are ND
100830,"Carbonate as CO3, Calculated (mg/L)","Carbonate as CO3, Calculated",445,mg/L,2.0,2022-02-14,['SM2330B'],2.0,2.0,18,18,2013-2022,0.0,Reduce frequency,All samples are ND
100830,Chemical Oxygen Demand (COD) (mg/L),Chemical Oxygen Demand (COD),340,mg/L,5.0,2022-02-14,['EPA 410.4'],5.0,5.0,18,18,2013-2022,0.0,Reduce frequency,All samples are ND
100830,Chlordane (ug/L),Chlordane,39350,ug/L,0.1,2022-02-14,['EPA 505'],0.1,0.1,18,18,2013-2022,0.0,Reduce frequency,All samples are ND
100830,Chlorite by IC (mg/L),Chlorite by IC,50074,mg/L,0.01,2022-02-14,['EPA 300.0'],0.01,0.01,5,5,2020-2022,0.0,Reduce frequency,All samples are ND
100830,Bis (2-Chloroisopropyl) Ether (ug/L),Bis (2-Chloroisopropyl) Ether,34283,ug/L,0.2,2021-02-16,['EPA 625.1 SIM'],0.19,0.2,5,5,2020-2022,0.0,Reduce frequency,All samples are ND
100830,Chlorobenzene (ug/L),Chlorobenzene,34301,ug/L,0.5,2022-02-14,['EPA 524.2'],0.5,0.5,18,18,2013-2022,0.0,Reduce frequency,All samples are ND
100830,Bis (2-Chloroethyl) Ether (ug/L),Bis (2-Chloroethyl) Ether,34273,ug/L,0.2,2021-02-16,['EPA 625.1 SIM'],0.19,0.2,5,5,2020-2022,0.0,Reduce frequency,All samples are ND
100830,Biochemical Oxygen Demand (BOD) (mg/L),Biochemical Oxygen Demand (BOD),310,mg/L,3.0,2016-04-11,['SM5210B 405.1'],2.0,3.0,18,18,2013-2022,0.0,Reduce frequency,All samples are ND
100830,Aldrin (ug/L),Aldrin,39330,ug/L,0.01,2022-02-14,['EPA 505'],0.01,0.01,18,18,2013-2022,0.0,Reduce frequency,All samples are ND
100830,Alpha-BHC (ug/L),Alpha-BHC,39337,ug/L,0.1,2022-02-14,['EPA 525.2'],0.1,0.1,18,18,2013-2022,0.0,Reduce frequency,All samples are ND
100830,alpha-Chlordane (ug/L),alpha-Chlordane,39348,ug/L,0.05,2022-02-14,['EPA 525.2'],0.05,0.05,5,5,2020-2022,0.0,Reduce frequency,All samples are ND
100830,Aniline (ug/L),Aniline,77089,ug/L,0.2,2021-02-16,['EPA 625.1 SIM'],0.19,0.2,5,5,2020-2022,0.0,Reduce frequency,All samples are ND
100830,Anthracene (ug/L),Anthracene,34220,ug/L,0.2,2020-04-21,['EPA 625.1 SIM' 'EPA 525.2'],0.02,0.2,5,5,2020-2022,0.0,Reduce frequency,All samples are ND
100830,Asbestos (MFL),Asbestos,81855,MFL,1.9,2020-04-21,['EPA 100.2'],0.18,1.9,5,5,2020-2022,0.0,Reduce frequency,All samples are ND
100830,Atrazine (ug/L),Atrazine,39033,ug/L,0.05,2022-02-14,['EPA 525.2'],0.05,0.05,18,18,2013-2022,0.0,Reduce frequency,All samples are ND
100830,Bentazon (ug/L),Bentazon,38710,ug/L,0.5,2022-02-14,['EPA 515.4'],0.5,0.5,18,18,2013-2022,0.0,Reduce frequency,All samples are ND
100830,Benzene (ug/L),Benzene,34030,ug/L,0.5,2022-02-14,['EPA 524.2'],0.5,0.5,18,18,2013-2022,0.0,Reduce frequency,All samples are ND
100830,Benzidine (ug/L),Benzidine,39120,ug/L,4.9,2021-02-16,['EPA 625.1 SIM'],4.8,4.9,5,5,2020-2022,0.0,Reduce frequency,All samples are ND
100830,Benzo (a) Anthracene (ug/L),Benzo (a) Anthracene,34526,ug/L,0.2,2020-04-21,['EPA 525.2' 'EPA 625.1 SIM'],0.05,0.2,5,5,2020-2022,0.0,Reduce frequency,All samples are ND
100830,Benzo (a) Pyrene (ug/L),Benzo (a) Pyrene,34247,ug/L,0.2,2020-04-21,['EPA 525.2' 'EPA 625.1 SIM'],0.02,0.2,5,5,2020-2022,0.0,Reduce frequency,All samples are ND
100830,Benzo (b) Fluoranthene (ug/L),Benzo (b) Fluoranthene,34230,ug/L,0.2,2020-04-21,['EPA 625.1 SIM' 'EPA 525.2'],0.02,0.2,5,5,2020-2022,0.0,Reduce frequency,All samples are ND
100830,"Benzo (g,h,i) Perylene (ug/L)","Benzo (g,h,i) Perylene",34521,ug/L,0.2,2021-02-16,['EPA 625.1 SIM' 'EPA 525.2'],0.05,0.2,5,5,2020-2022,0.0,Reduce frequency,All samples are ND
100830,Benzo (k) Fluoranthene (ug/L),Benzo (k) Fluoranthene,34242,ug/L,0.2,2020-10-13,['EPA 525.2' 'EPA 625.1 SIM'],0.02,0.2,5,5,2020-2022,0.0,Reduce frequency,All samples are ND
100830,Benzoic Acid (ug/L),Benzoic Acid,77247,ug/L,50.0,2017-08-10,['EPA 625.1 SIM' 'EPA 625 SIM' 'EPA 625'],4.8,50.0,18,18,2013-2022,0.0,Reduce frequency,All samples are ND
100830,Benzyl Alcohol (ug/L),Benzyl Alcohol,77147,ug/L,0.98,2021-02-16,['EPA 625.1 SIM'],0.19,0.98,5,5,2020-2022,0.0,Reduce frequency,All samples are ND
100830,Beryllium (ug/L),Beryllium,1012,ug/L,2.0,2022-02-14,['EPA 200.8'],1.0,2.0,18,18,2013-2022,0.0,Reduce frequency,All samples are ND
100830,Beta-BHC (ug/L),Beta-BHC,39338,ug/L,0.1,2022-02-14,['EPA 525.2'],0.1,0.1,18,18,2013-2022,0.0,Reduce frequency,All samples are ND
100830,Bis (2-Chloroethoxy) Methane (ug/L),Bis (2-Chloroethoxy) Methane,34278,ug/L,0.2,2021-02-16,['EPA 625.1 SIM'],0.19,0.2,5,5,2020-2022,0.0,Reduce frequency,All samples are ND
100830,Chlorobenzilate (ug/L),Chlorobenzilate,39460,ug/L,0.1,2022-02-14,['EPA 525.2'],0.1,0.1,5,5,2020-2022,0.0,Reduce frequency,All samples are ND
100830,Cadmium (ug/L),Cadmium,1027,ug/L,1.0,2022-02-14,['EPA 200.8'],0.5,1.0,18,18,2013-2022,0.0,Reduce frequency,All samples are ND
100830,Chloroethane (ug/L),Chloroethane,34311,ug/L,0.5,2022-02-14,['EPA 524.2'],0.5,0.5,18,18,2013-2022,0.0,Reduce frequency,All samples are ND
100830,Dibromomethane (ug/L),Dibromomethane,77596,ug/L,0.5,2022-02-14,['EPA 524.2'],0.5,0.5,18,18,2013-2022,0.0,Reduce frequency,All samples are ND
100830,Dicamba (ug/L),Dicamba,82052,ug/L,0.1,2022-02-14,['EPA 515.4'],0.1,0.1,18,18,2013-2022,0.0,Reduce frequency,All samples are ND
100830,Dichloroacetic acid (ug/L),Dichloroacetic acid,77288,ug/L,1.0,2022-02-14,['SM 6251B'],1.0,1.0,5,5,2020-2022,0.0,Reduce frequency,All samples are ND
100830,Dichlorodifluoromethane (Freon 12) (ug/L),Dichlorodifluoromethane (Freon 12),34668,ug/L,0.5,2022-02-14,['EPA 524.2'],0.5,0.5,18,18,2013-2022,0.0,Reduce frequency,All samples are ND
100830,Dichlorprop (ug/L),Dichlorprop,82356,ug/L,0.5,2022-02-14,['EPA 515.4'],0.5,0.5,18,18,2013-2022,0.0,Reduce frequency,All samples are ND
100830,Dieldrin (ug/L),Dieldrin,39380,ug/L,0.2,2020-08-17,['EPA 505' 'EPA 525.2'],0.01,0.2,18,18,2013-2022,0.0,Reduce frequency,All samples are ND
100830,Diethylphthalate (ug/L),Diethylphthalate,34336,ug/L,2.0,2020-04-21,['EPA 525.2'],0.5,2.0,5,5,2020-2022,0.0,Reduce frequency,All samples are ND
100830,Dimethoate (ug/L),Dimethoate,38458,ug/L,0.1,2022-02-14,['EPA 525.2'],0.1,0.1,5,5,2020-2022,0.0,Reduce frequency,All samples are ND
100830,Chlorodibromomethane (ug/L),Chlorodibromomethane,32105,ug/L,0.5,2022-02-14,['EPA 524.2'],0.5,0.5,18,18,2013-2022,0.0,Reduce frequency,All samples are ND
100830,Dinoseb (ug/L),Dinoseb,81287,ug/L,0.2,2022-02-14,['EPA 515.4'],0.2,0.2,18,18,2013-2022,0.0,Reduce frequency,All samples are ND
100830,Diquat (ug/L),Diquat,78885,ug/L,0.4,2022-02-14,['EPA 549.2'],0.4,0.4,5,5,2020-2022,0.0,Reduce frequency,All samples are ND
100830,E. Coli Bacteria (MPN/100 mL),E. Coli Bacteria,61206,MPN/100 mL,1.0,2022-02-14,['SM 9223B'],1.0,1.0,5,5,2020-2022,0.0,Reduce frequency,All samples are ND
100830,E. Coli Bacteria (PA),E. Coli Bacteria,61206,PA,0.0,2022-02-14,['SM 9223B'],0.0,0.0,5,5,2020-2022,0.0,Reduce frequency,All samples are ND
100830,E. Coli Bacteria (PW),E. Coli Bacteria,61206,PW,1.0,2022-02-14,['SM 9223B'],1.0,1.0,5,5,2020-2022,0.0,Reduce frequency,All samples are ND
100830,Endosulfan I (alpha) (ug/L),Endosulfan I (alpha),34361,ug/L,0.1,2022-02-14,['EPA 525.2'],0.1,0.1,5,5,2020-2022,0.0,Reduce frequency,All samples are ND
100830,Endosulfan II (beta) (ug/L),Endosulfan II (beta),34356,ug/L,0.1,2022-02-14,['EPA 525.2'],0.1,0.1,5,5,2020-2022,0.0,Reduce frequency,All samples are ND
100830,Endosulfan Sulfate (ug/L),Endosulfan Sulfate,34351,ug/L,0.1,2022-02-14,['EPA 525.2'],0.1,0.1,5,5,2020-2022,0.0,Reduce frequency,All samples are ND
100830,Endothall (ug/L),Endothall,38926,ug/L,5.0,2022-02-14,['EPA 548.1'],5.0,5.0,5,5,2020-2022,0.0,Reduce frequency,All samples are ND
100830,Endrin (ug/L),Endrin,39390,ug/L,0.2,2020-04-21,['EPA 505' 'EPA 525.2'],0.01,0.2,18,18,2013-2022,0.0,Reduce frequency,All samples are ND
100830,Dibromochloropropane (DBCP) (ug/L),Dibromochloropropane (DBCP),38761,ug/L,0.01,2022-02-14,['EPA 551.1'],0.01,0.01,5,5,2020-2022,0.0,Reduce frequency,All samples are ND
100830,Dibromoacetic acid (ug/L),Dibromoacetic acid,82721,ug/L,1.0,2022-02-14,['SM 6251B'],1.0,1.0,5,5,2020-2022,0.0,Reduce frequency,All samples are ND
100830,Dimethylphthalate (ug/L),Dimethylphthalate,34341,ug/L,2.0,2021-02-16,['EPA 525.2' 'EPA 625.1 SIM'],0.5,2.0,5,5,2020-2022,0.0,Reduce frequency,All samples are ND
100830,"Dibenzo (a,h) Anthracene (ug/L)","Dibenzo (a,h) Anthracene",34556,ug/L,0.2,2020-04-21,['EPA 625.1 SIM' 'EPA 525.2'],0.05,0.2,5,5,2020-2022,0.0,Reduce frequency,All samples are ND
100830,Dibenzofuran (ug/L),Dibenzofuran,81302,ug/L,0.2,2021-02-16,['EPA 625.1 SIM'],0.19,0.2,5,5,2020-2022,0.0,Reduce frequency,All samples are ND
100830,Chloroform (Trichloromethane) (ug/L),Chloroform (Trichloromethane),32106,ug/L,0.5,2022-02-14,['EPA 524.2'],0.5,0.5,18,18,2013-2022,0.0,Reduce frequency,All samples are ND
100830,Chloromethane (Methyl Chloride) (ug/L),Chloromethane (Methyl Chloride),34418,ug/L,0.5,2022-02-14,['EPA 524.2'],0.5,0.5,18,18,2013-2022,0.0,Reduce frequency,All samples are ND
100830,Chloroneb (ug/L),Chloroneb,38423,ug/L,0.1,2022-02-14,['EPA 525.2'],0.1,0.1,5,5,2020-2022,0.0,Reduce frequency,All samples are ND
100830,Chlorpyrifos (ug/L),Chlorpyrifos,77969,ug/L,0.05,2022-02-14,['EPA 525.2'],0.05,0.05,5,5,2020-2022,0.0,Reduce frequency,All samples are ND
100830,"Chlorthalonil (Draconil,Bravo) (ug/L)","Chlorthalonil (Draconil,Bravo)",70314,ug/L,0.1,2022-02-14,['EPA 525.2'],0.1,0.1,5,5,2020-2022,0.0,Reduce frequency,All samples are ND
100830,Chromium III (ug/L),Chromium III,A-044,ug/L,1.0,2022-02-14,['EPA 200.8'],1.0,1.0,5,5,2020-2022,0.0,Reduce frequency,All samples are ND
100830,Chrysene (ug/L),Chrysene,34320,ug/L,0.2,2021-02-16,['EPA 525.2' 'EPA 625.1 SIM'],0.02,0.2,5,5,2020-2022,0.0,Reduce frequency,All samples are ND
100830,"cis-1,2-Dichloroethylene (ug/L)","cis-1,2-Dichloroethylene",77093,ug/L,0.5,2022-02-14,['EPA 524.2'],0.5,0.5,18,18,2013-2022,0.0,Reduce frequency,All samples are ND
100830,"cis-1,3-Dichloropropene (ug/L)","cis-1,3-Dichloropropene",34704,ug/L,0.5,2022-02-14,['EPA 524.2'],0.5,0.5,18,18,2013-2022,0.0,Reduce frequency,All samples are ND
100830,"1,4-Dioxane (ug/L)","1,4-Dioxane",A-032,ug/L,1.0,2022-02-14,['EPA 522'],1.0,1.0,5,5,2020-2022,0.0,Reduce frequency,All samples are ND
100830,D/DBP Haloacetic Acids (HAA5) (ug/L),D/DBP Haloacetic Acids (HAA5),A-049,ug/L,2.0,2022-02-14,['SM 6251B'],2.0,2.0,5,5,2020-2022,0.0,Reduce frequency,All samples are ND
100830,Cyanide (mg/L),Cyanide,1291,mg/L,0.025,2022-02-14,['SM4500CN-F'],0.025,0.025,18,18,2013-2022,0.0,Reduce frequency,All samples are ND
100830,Di-N-Octylphthalate (ug/L),Di-N-Octylphthalate,34596,ug/L,4.9,2021-02-16,['EPA 625.1 SIM' 'EPA 525.2'],0.1,4.9,5,5,2020-2022,0.0,Reduce frequency,All samples are ND
100830,Di-n-Butylphthalate (ug/L),Di-n-Butylphthalate,39110,ug/L,1.9,2022-02-14,['EPA 625.1 SIM' 'EPA 525.2'],1.0,1.9,5,5,2020-2022,0.0,Reduce frequency,All samples are ND
100830,Di-Isopropyl Ether (ug/L),Di-Isopropyl Ether,A-036,ug/L,3.0,2022-02-14,['EPA 524.2'],3.0,3.0,18,18,2013-2022,0.0,Reduce frequency,All samples are ND
100830,Diazinon (ug/L),Diazinon,39570,ug/L,0.1,2022-02-14,['EPA 525.2'],0.1,0.1,5,5,2020-2022,0.0,Reduce frequency,All samples are ND
100830,Di (2-Ethylhexyl) Adipate (ug/L),Di (2-Ethylhexyl) Adipate,A-026,ug/L,0.6,2022-02-14,['EPA 525.2'],0.6,0.6,5,5,2020-2022,0.0,Reduce frequency,All samples are ND
100830,Delta-BHC (ug/L),Delta-BHC,34259,ug/L,0.1,2022-02-14,['EPA 525.2'],0.1,0.1,18,18,2013-2022,0.0,Reduce frequency,All samples are ND
100830,DDVP (ug/L),DDVP,38775,ug/L,0.05,2022-02-14,['EPA 525.2'],0.05,0.05,5,5,2020-2022,0.0,Reduce frequency,All samples are ND
100830,Dalapon (qualitative) (ug/L),Dalapon (qualitative),38432,ug/L,1.0,2022-02-14,['EPA 515.4'],1.0,1.0,18,18,2013-2022,0.0,Reduce frequency,All samples are ND
100830,Di(2-ethylhexyl)phthalate (DEHP) (ug/L),Di(2-ethylhexyl)phthalate (DEHP),39100,ug/L,4.9,2021-02-16,['EPA 525.2' 'EPA 625.1 SIM'],0.6,4.9,18,18,2013-2022,0.0,Reduce frequency,All samples are ND
100831,"2,4-DDT (ug/L)","2,4-DDT",39305,ug/L,0.1,2022-04-07,['EPA 525.2'],0.1,0.1,14,14,2017-2022,0.0,Reduce frequency,All samples are ND
100831,"2,4,5-Trichlorophenol (ug/L)","2,4,5-Trichlorophenol",77687,ug/L,9.7,2022-10-19,['625.1' '625.1 SIM' 'EPA 625.1 SIM' 'EPA 625 SIM' 'EPA 625'],0.95,9.7,60,60,2013-2022,0.0,Reduce frequency,All samples are ND
100831,"2,4,6-Trichlorophenol (ug/L)","2,4,6-Trichlorophenol",34621,ug/L,9.7,2022-10-19,['625.1' '625.1 SIM' 'EPA 625.1 SIM' 'EPA 625 SIM' 'EPA 625'],0.94,9.7,60,60,2013-2022,0.0,Reduce frequency,All samples are ND
100831,"2,4,6-Trinitrotoluene (TNT) (ug/L)","2,4,6-Trinitrotoluene (TNT)",81360,ug/L,0.1,2022-10-19,['Explosives' 'LC-MS-MS'],0.1,0.1,16,16,2017-2022,0.0,Reduce frequency,All samples are ND
100831,"2,4-D (ug/L)","2,4-D",39730,ug/L,0.1,2022-10-19,['515.4' 'EPA 515.4'],0.1,0.1,58,58,2013-2022,0.0,Reduce frequency,All samples are ND
100831,"2,4-DB (ug/L)","2,4-DB",38746,ug/L,2.0,2022-06-16,['515.4' 'EPA 515.4'],2.0,2.0,56,56,2013-2022,0.0,Reduce frequency,All samples are ND
100831,"2,4-DDD (ug/L)","2,4-DDD",39315,ug/L,0.1,2022-04-07,['EPA 525.2'],0.1,0.1,14,14,2017-2022,0.0,Reduce frequency,All samples are ND
